action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,requested_activity_type,standard_value_num,pIC50,selected_endpoint,activity_type_cleaned
,,32130,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc3ccccc3n2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '11.77', 'le': '0.23', 'lle': '7.60', 'sei': '3.35'}",,CHEMBL117716,,CHEMBL117716,7.35,0,http://www.openphacts.org/units/Nanomolar,220189,=,1,1,=,,IC50,nM,,44.4,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,44.4,IC50,44.4,7.35261702988538,pIC50,IC50
,,34307,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1-n1ccccc1=O,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.20', 'le': '0.28', 'lle': '1.15', 'sei': '8.45'}",,CHEMBL337921,,CHEMBL337921,6.75,0,http://www.openphacts.org/units/Nanomolar,235713,=,1,1,=,,IC50,nM,,180.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,180.0,IC50,180.0,6.7447274948966935,pIC50,IC50
,,34313,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.39', 'le': '0.29', 'lle': '2.12', 'sei': '7.93'}",,CHEMBL340500,,CHEMBL340500,6.92,0,http://www.openphacts.org/units/Nanomolar,235735,=,1,1,=,,IC50,nM,,120.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,120.0,IC50,120.0,6.920818753952375,pIC50,IC50
,,34568,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '11.59', 'le': '0.23', 'lle': '8.91', 'sei': '2.80'}",,CHEMBL117721,,CHEMBL117721,6.51,0,http://www.openphacts.org/units/Nanomolar,220178,=,1,1,=,,IC50,nM,,311.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,311.0,IC50,311.0,6.507239610973162,pIC50,IC50
,,34572,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '13.91', 'le': '0.27', 'lle': '9.91', 'sei': '3.42'}",,CHEMBL331807,,CHEMBL331807,8.21,0,http://www.openphacts.org/units/Nanomolar,220195,=,1,1,=,,IC50,nM,,6.1,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,6.1,IC50,6.1,8.214670164989233,pIC50,IC50
,,35766,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccccn2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '13.38', 'le': '0.26', 'lle': '9.09', 'sei': '3.50'}",,CHEMBL323642,,CHEMBL323642,7.69,0,http://www.openphacts.org/units/Nanomolar,220186,=,1,1,=,,IC50,nM,,20.5,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,20.5,IC50,20.5,7.688246138944246,pIC50,IC50
,,36762,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1F,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '16.49', 'le': '0.33', 'lle': '3.21', 'sei': '9.42'}",,CHEMBL125499,,CHEMBL125499,8.23,0,http://www.openphacts.org/units/Nanomolar,235728,=,1,1,=,,IC50,nM,,5.9,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,5.9,IC50,5.9,8.229147988357855,pIC50,IC50
,,37939,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '13.92', 'le': '0.28', 'lle': '1.03', 'sei': '8.04'}",,CHEMBL124846,,CHEMBL124846,6.28,0,http://www.openphacts.org/units/Nanomolar,235738,=,1,1,=,,IC50,nM,,530.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,530.0,IC50,530.0,6.275724130399211,pIC50,IC50
,,38278,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NC(=O)OCc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '11.20', 'le': '0.21', 'lle': '6.21', 'sei': '3.20'}",,CHEMBL324485,,CHEMBL324485,6.77,0,http://www.openphacts.org/units/Nanomolar,220180,=,1,1,=,,IC50,nM,,168.8,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,168.8,IC50,168.8,6.772627557710363,pIC50,IC50
,,40290,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '12.09', 'le': '0.25', 'lle': '0.11', 'sei': '6.86'}",,CHEMBL331231,,CHEMBL331231,6.31,0,http://www.openphacts.org/units/Nanomolar,235737,=,1,1,=,,IC50,nM,,490.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,490.0,IC50,490.0,6.309803919971486,pIC50,IC50
,,40296,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.16', 'le': '0.28', 'lle': '0.95', 'sei': '8.43'}",,CHEMBL124705,,CHEMBL124705,6.58,0,http://www.openphacts.org/units/Nanomolar,235739,=,1,1,=,,IC50,nM,,260.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,260.0,IC50,260.0,6.585026652029182,pIC50,IC50
,,41461,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC(=O)NN=C1c1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '17.28', 'le': '0.35', 'lle': '2.16', 'sei': '8.50'}",,CHEMBL333113,,CHEMBL333113,5.96,0,http://www.openphacts.org/units/Nanomolar,235712,=,1,1,=,,IC50,nM,,1100.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,1100.0,IC50,1100.0,5.958607314841775,pIC50,IC50
,,41797,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cccnc2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '12.36', 'le': '0.24', 'lle': '8.50', 'sei': '3.23'}",,CHEMBL117678,,CHEMBL117678,7.10,0,http://www.openphacts.org/units/Nanomolar,220194,=,1,1,=,,IC50,nM,,79.1,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,79.1,IC50,79.1,7.101823516502323,pIC50,IC50
,,42694,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(COc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.13', 'le': '0.28', 'lle': '2.49', 'sei': '7.07'}",,CHEMBL123151,,CHEMBL123151,6.82,0,http://www.openphacts.org/units/Nanomolar,235716,=,1,1,=,,IC50,nM,,150.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,150.0,IC50,150.0,6.823908740944319,pIC50,IC50
,,42700,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(NC(=O)CCc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '16.34', 'le': '0.32', 'lle': '2.90', 'sei': '9.26'}",,CHEMBL124370,,CHEMBL124370,8.09,0,http://www.openphacts.org/units/Nanomolar,235733,=,1,1,=,,IC50,nM,,8.2,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,8.2,IC50,8.2,8.086186147616283,pIC50,IC50
,,43028,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '13.27', 'le': '0.26', 'lle': '9.44', 'sei': '3.36'}",,CHEMBL420322,,CHEMBL420322,7.82,0,http://www.openphacts.org/units/Nanomolar,220196,=,1,1,=,,IC50,nM,,15.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,15.0,IC50,15.0,7.823908740944319,pIC50,IC50
,,43126,[],CHEMBL659603,Concentration required to inhibit Coagulation factor X was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(O)[C@@H](C(=O)N[C@H](C)c1ccccc1)N(C)C(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N,,,CHEMBL1134950,Bioorg Med Chem Lett,2002.0,"{'bei': '15.00', 'le': '0.28', 'lle': '7.58', 'sei': '4.04'}",,CHEMBL105819,,CHEMBL105819,8.34,0,http://www.openphacts.org/units/Nanomolar,203413,=,1,1,=,,IC50,nM,,4.6,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,4.6,IC50,4.6,8.337242168318426,pIC50,IC50
,,43864,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)NCc1ccc(N2CCOCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.07', 'le': '0.28', 'lle': '2.60', 'sei': '7.75'}",,CHEMBL264876,,CHEMBL264876,6.77,0,http://www.openphacts.org/units/Nanomolar,235714,=,1,1,=,,IC50,nM,,170.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,170.0,IC50,170.0,6.769551078621726,pIC50,IC50
,,43870,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)c1ccc(N2CCOCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '13.61', 'le': '0.27', 'lle': '2.12', 'sei': '7.28'}",,CHEMBL125477,,CHEMBL125477,6.36,0,http://www.openphacts.org/units/Nanomolar,235717,=,1,1,=,,IC50,nM,,440.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,440.0,IC50,440.0,6.356547323513812,pIC50,IC50
,,43876,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(-n2ccccc2=O)c(F)c1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '16.47', 'le': '0.33', 'lle': '2.31', 'sei': '10.18'}",,CHEMBL122102,,CHEMBL122102,8.12,0,http://www.openphacts.org/units/Nanomolar,235730,=,1,1,=,,IC50,nM,,7.6,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,7.6,IC50,7.6,8.119186407719209,pIC50,IC50
,,45108,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)NCC1CCN(c2ccncc2)CC1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '16.85', 'le': '0.34', 'lle': '2.93', 'sei': '10.63'}",,CHEMBL126208,,CHEMBL126208,7.85,0,http://www.openphacts.org/units/Nanomolar,235723,=,1,1,=,,IC50,nM,,14.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,14.0,IC50,14.0,7.853871964321762,pIC50,IC50
,,45325,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NC(=O)OCc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '12.55', 'le': '0.24', 'lle': '8.17', 'sei': '3.10'}",,CHEMBL116245,,CHEMBL116245,6.97,0,http://www.openphacts.org/units/Nanomolar,220185,=,1,1,=,,IC50,nM,,106.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,106.0,IC50,106.0,6.97469413473523,pIC50,IC50
,,48782,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.22', 'le': '0.28', 'lle': '2.15', 'sei': '7.60'}",,CHEMBL125839,,CHEMBL125839,6.64,0,http://www.openphacts.org/units/Nanomolar,235736,=,1,1,=,,IC50,nM,,230.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,230.0,IC50,230.0,6.638272163982407,pIC50,IC50
,,48788,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)NCC1CCN(c2ccncc2)CC1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '16.23', 'le': '0.35', 'lle': '3.26', 'sei': '11.21'}",,CHEMBL124658,,CHEMBL124658,8.28,0,http://www.openphacts.org/units/Nanomolar,235720,=,1,1,=,,IC50,nM,,5.2,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,5.2,IC50,5.2,8.2839966563652,pIC50,IC50
,,49191,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '12.77', 'le': '0.25', 'lle': '8.22', 'sei': '3.63'}",,CHEMBL115902,,CHEMBL115902,7.97,0,http://www.openphacts.org/units/Nanomolar,220193,=,1,1,=,,IC50,nM,,10.6,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,10.6,IC50,10.6,7.97469413473523,pIC50,IC50
,,50217,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(NC(=O)COc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '15.49', 'le': '0.31', 'lle': '3.07', 'sei': '7.97'}",,CHEMBL123150,,CHEMBL123150,7.70,0,http://www.openphacts.org/units/Nanomolar,235715,=,1,1,=,,IC50,nM,,20.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,20.0,IC50,20.0,7.698970004336019,pIC50,IC50
,,50223,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(NC(=O)CCc2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)ccc1N1CCOCC1=O,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.97', 'le': '0.32', 'lle': '2.78', 'sei': '9.25'}",,CHEMBL122329,,CHEMBL122329,8.08,0,http://www.openphacts.org/units/Nanomolar,235732,=,1,1,=,,IC50,nM,,8.4,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,8.4,IC50,8.4,8.075720713938118,pIC50,IC50
,,50229,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@@H](NC(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '18.55', 'le': '0.36', 'lle': '4.62', 'sei': '8.27'}",,CHEMBL122023,,CHEMBL122023,8.25,1,http://www.openphacts.org/units/Nanomolar,235726,=,1,1,=,,IC50,nM,,5.6,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,5.6,IC50,5.6,8.2518119729938,pIC50,IC50
,,50235,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC(c2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)=NNC1=O,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '15.44', 'le': '0.36', 'lle': '2.10', 'sei': '8.57'}",,CHEMBL124427,,CHEMBL124427,6.01,0,http://www.openphacts.org/units/Nanomolar,235724,=,1,1,=,,IC50,nM,,980.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,980.0,IC50,980.0,6.008773924307505,pIC50,IC50
,,51453,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)Nc1ccc(-n2ccccc2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '14.25', 'le': '0.31', 'lle': '1.81', 'sei': '9.03'}",,CHEMBL419608,,CHEMBL419608,7.20,0,http://www.openphacts.org/units/Nanomolar,235722,=,1,1,=,,IC50,nM,,63.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,63.0,IC50,63.0,7.200659450546418,pIC50,IC50
,,53086,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cn[nH]c2)NC(=O)OCc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '11.88', 'le': '0.23', 'lle': '7.73', 'sei': '2.84'}",,CHEMBL419222,,CHEMBL419222,6.46,0,http://www.openphacts.org/units/Nanomolar,220183,=,1,1,=,,IC50,nM,,346.3,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,346.3,IC50,346.3,6.460547508450539,pIC50,IC50
,,54015,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)c(Cl)c1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '15.82', 'le': '0.33', 'lle': '2.62', 'sei': '9.34'}",,CHEMBL125552,,CHEMBL125552,8.15,0,http://www.openphacts.org/units/Nanomolar,235731,=,1,1,=,,IC50,nM,,7.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,7.0,IC50,7.0,8.154901959985743,pIC50,IC50
,,54269,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cncc(Br)c2)NC(=O)OCc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '10.27', 'le': '0.22', 'lle': '6.34', 'sei': '3.07'}",,CHEMBL323833,,CHEMBL323833,6.50,0,http://www.openphacts.org/units/Nanomolar,220182,=,1,1,=,,IC50,nM,,312.5,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,312.5,IC50,312.5,6.505149978319906,pIC50,IC50
,,55535,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '14.42', 'le': '0.28', 'lle': '10.31', 'sei': '3.57'}",,CHEMBL420688,,CHEMBL420688,8.30,0,http://www.openphacts.org/units/Nanomolar,220197,=,1,1,=,,IC50,nM,,5.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,5.0,IC50,5.0,8.301029995663981,pIC50,IC50
,,56475,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)c1cccc(N[C@H](C(=O)Nc2ccc(N3CCCCC3=O)cc2)c2ccccc2)c1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '17.72', 'le': '0.32', 'lle': '3.54', 'sei': '7.03'}",,CHEMBL341510,,CHEMBL341510,7.82,0,http://www.openphacts.org/units/Nanomolar,235727,=,1,1,=,,IC50,nM,,15.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,15.0,IC50,15.0,7.823908740944319,pIC50,IC50
,,57002,[],CHEMBL659603,Concentration required to inhibit Coagulation factor X was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCNC(=N)N,,,CHEMBL1134950,Bioorg Med Chem Lett,2002.0,"{'bei': '18.72', 'le': '0.35', 'lle': '8.04', 'sei': '5.55'}",,CHEMBL273196,EFEGATRAN,CHEMBL273196,7.80,0,http://www.openphacts.org/units/Nanomolar,203414,=,1,1,=,,IC50,nM,,16.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,16.0,IC50,16.0,7.795880017344075,pIC50,IC50
,,58877,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(N2CCOCC2=O)cc1)c1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '12.63', 'le': '0.25', 'lle': '1.16', 'sei': '6.55'}",,CHEMBL125876,,CHEMBL125876,5.72,0,http://www.openphacts.org/units/Nanomolar,235719,=,1,1,=,,IC50,nM,,1900.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,1900.0,IC50,1900.0,5.721246399047171,pIC50,IC50
,,59218,[],CHEMBL681849,In vitro inhibition of human Factor Xa.,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2nccc3ccccc23)NC(=O)OCc2ccccc2)C1O,,,CHEMBL1131910,Bioorg Med Chem Lett,1999.0,"{'bei': '10.76', 'le': '0.20', 'lle': '5.95', 'sei': '3.07'}",,CHEMBL115378,,CHEMBL115378,6.50,0,http://www.openphacts.org/units/Nanomolar,220181,=,1,1,=,,IC50,nM,,312.5,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,312.5,IC50,312.5,6.505149978319906,pIC50,IC50
,,60268,[],CHEMBL662329,Binding affinity of the compoumd to human coagulation factor Xa,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CNC(=O)Nc1ccc(Cl)cc1)Nc1ccc(N2CCOCC2=O)cc1,,,CHEMBL1146806,Bioorg Med Chem Lett,2004.0,"{'bei': '18.61', 'le': '0.37', 'lle': '5.03', 'sei': '7.51'}",,CHEMBL125495,,CHEMBL125495,7.50,0,http://www.openphacts.org/units/Nanomolar,235725,=,1,1,=,,IC50,nM,,32.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,32.0,IC50,32.0,7.494850021680094,pIC50,IC50
