activity_id,molecule_chembl_id,canonical_smiles,activity_type_source,standard_type,standard_relation,standard_value,standard_value_num,standard_units,pActivity,pchembl_value,assay_type,assay_chembl_id,assay_description,target_chembl_id,target_pref_name,document_chembl_id
55660,CHEMBL175286,CC(=N)N1CCC(Oc2ccc3c(c2)nc(C(C)(C)C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,Ki,Ki,=,2.0,2.0,nM,8.698970004336019,8.70,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
55663,CHEMBL355796,CCOC(=O)CCC(=O)N(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,Ki,Ki,=,300.0,300.0,nM,6.522878745280337,6.52,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
55974,CHEMBL343892,COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,Ki,=,42657.95,42657.95,nM,4.3700000191416315,4.37,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
55977,CHEMBL145655,COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C)cc(C)cc2C)CC1,Ki,Ki,=,83176.38,83176.38,nM,4.079999984911641,4.08,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
56963,CHEMBL173020,CC(=N)N1CCC(Oc2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,Ki,=,0.27,0.27,nM,9.568636235841012,9.57,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
56967,CHEMBL24907,CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,Ki,=,4.0,4.0,nM,8.397940008672037,8.40,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
56970,CHEMBL177136,CC(=N)N1CCC(N(CC(C)C(=O)O)c2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,Ki,Ki,=,80.0,80.0,nM,7.096910013008056,7.10,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
56973,CHEMBL151985,CCOC(=O)CCC(=O)N(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1,Ki,Ki,=,370.0,370.0,nM,6.431798275933005,6.43,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
57221,CHEMBL358081,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc3ccccc23)CC1,Ki,Ki,=,41975.9,41975.9,nM,4.3769999834366455,4.38,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
57224,CHEMBL1161247,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2Cc3ccccc3C[C@@H]2C(=O)O)c1,Ki,Ki,=,41495.4,41495.4,nM,4.382000044621495,4.38,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
57227,CHEMBL145173,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(C(=O)OC3CCCCC3)CC2)c1,Ki,Ki,=,7603.26,7603.26,nM,5.119000158186845,5.12,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
57230,CHEMBL142312,CNC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)C1,Ki,Ki,=,33113.11,33113.11,nM,4.480000028175458,4.48,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
58164,CHEMBL177142,CC(=N)N1CCC(Oc2ccc3nc(C(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,Ki,=,0.026,0.026,nM,10.585026652029182,10.59,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
58419,CHEMBL320512,CN1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,Ki,=,29991.63,29991.63,nM,4.5229999303468915,4.52,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
58422,CHEMBL144993,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC[C@H](C(=O)OCc3ccccc3)C2)c1,Ki,Ki,=,8590.14,8590.14,nM,5.06599975808587,5.07,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
58425,CHEMBL143501,CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc(C)cc1,Ki,Ki,=,39994.47,39994.47,nM,4.398000054034892,4.40,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
59354,CHEMBL172532,COC(=O)CN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,Ki,Ki,=,0.3,0.3,nM,9.522878745280337,9.52,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
61161,CHEMBL1161248,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2Cc3ccccc3C=C2C(=O)O)c1,Ki,Ki,=,53951.06,53951.06,nM,4.268000018124195,4.27,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
62402,CHEMBL358077,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(C(=O)OCc3ccccc3)CC2)c1,Ki,Ki,=,8090.96,8090.96,nM,5.091999945882472,5.09,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
62405,CHEMBL356295,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCOCC2)cc1,Ki,Ki,=,51999.6,51999.6,nM,4.283999997104834,4.28,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
63386,CHEMBL174829,CC(=N)N1CCC(N(CC(C)C(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,Ki,=,3.0,3.0,nM,8.522878745280337,8.52,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
63708,CHEMBL142417,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)cc1,Ki,Ki,=,70957.78,70957.78,nM,4.14899998039211,4.15,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
63711,CHEMBL1161244,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCNCC2)c1,Ki,Ki,=,20989.4,20989.4,nM,4.677999975920387,4.68,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
63714,CHEMBL145206,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCCC2)c1,Ki,Ki,=,21978.6,21978.6,nM,4.6579999748624346,4.66,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
64749,CHEMBL367840,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,Ki,=,0.087,0.087,nM,10.060480747381382,10.06,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
64753,CHEMBL176813,CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,Ki,=,0.23,0.23,nM,9.638272163982407,9.64,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
64757,CHEMBL172831,CC(=N)N1CCC(N(C(=O)CCC(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,Ki,=,417.0,417.0,nM,6.379863945026242,6.38,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
65039,CHEMBL357210,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)C[C@]23CC[C@H](CC2=O)C3(C)C)CC1,Ki,Ki,=,14125.38,14125.38,nM,4.849999859991125,4.85,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
65042,CHEMBL356094,COC(=O)[C@H]1[C@@H](C)CCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,Ki,Ki,=,35974.93,35974.93,nM,4.444000042440511,4.44,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
65045,CHEMBL143910,CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C,Ki,Ki,=,10964.78,10964.78,nM,4.96000007768865,4.96,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
66363,CHEMBL145664,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(S(C)(=O)=O)CC3)cccc12,Ki,Ki,=,3890.45,3890.45,nM,5.410000161858408,5.41,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
66366,CHEMBL423195,COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c1C,Ki,Ki,=,119949.93,119949.93,nM,3.921000001140274,,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
66369,CHEMBL142447,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCOCC2)c1,Ki,Ki,=,15995.58,15995.58,nM,4.796000007769142,4.80,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
66372,CHEMBL1161250,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC[C@H](C(=O)O)C2)c1,Ki,Ki,=,43651.58,43651.58,nM,4.360000032076103,4.36,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
66375,CHEMBL341636,CC(C)OC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,Ki,=,25118.86,25118.86,nM,4.600000074606178,4.60,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
68493,CHEMBL176636,CC(=N)N1CCC(Oc2ccc3ncn(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,Ki,=,2.9,2.9,nM,8.537602002101044,8.54,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
68895,CHEMBL104815,CC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,Ki,=,47973.34,47973.34,nM,4.3190000440299645,4.32,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
68898,CHEMBL357660,COC(=O)[C@H]1C[C@H](C)CCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,Ki,Ki,=,57942.87,57942.87,nM,4.2369999973218695,4.24,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
68901,CHEMBL429002,COC(=O)[C@H]1CCC[C@H](C)N1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,Ki,Ki,=,3198.9,3198.9,nM,5.49499933607313,5.50,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
68904,CHEMBL348255,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C(C)C)c1,Ki,Ki,=,7396.05,7396.05,nM,5.131000161513581,5.13,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
69896,CHEMBL425132,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,Ki,=,0.046,0.046,nM,10.337242168318426,10.34,B,CHEMBL661804,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133358
70199,CHEMBL146492,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCCCC2)cc1,Ki,Ki,=,15135.61,15135.61,nM,4.820000071285178,4.82,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
71444,CHEMBL444601,CCCCNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,Ki,Ki,=,46773.51,46773.51,nM,4.330000038335378,4.33,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
71447,CHEMBL358085,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2Cc3ccccc3C[C@@H]2C(=O)OCc2ccccc2)c1,Ki,Ki,=,7762.47,7762.47,nM,5.110000065251387,5.11,B,CHEMBL857787,Binding affinity towards Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132189
72023,CHEMBL425142,CC(=N)NCc1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1,Ki,Ki,=,1.8,1.8,nM,8.744727494896694,8.74,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
72965,CHEMBL368544,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCCNCC2)cc1,Ki,Ki,=,1.8,1.8,nM,8.744727494896694,8.74,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
75122,CHEMBL368984,CN(C)C(=N)c1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1,Ki,Ki,=,1.0,1.0,nM,9.0,9.00,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
76693,CHEMBL164418,CCOC(=O)c1ccc(CCOC(=O)N[C@H](CC2CCN(C(=N)N)CC2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,16.0,16.0,nM,7.795880017344075,7.80,B,CHEMBL662832,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133331
77775,CHEMBL163482,N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2cccc(C(=O)O)c2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,Ki,Ki,=,16.0,16.0,nM,7.795880017344075,7.80,B,CHEMBL662828,Concentration required for classical fast inhibition of cleavage of the chromogenic substrate by human enzyme Coagulation factor X in vitro,CHEMBL244,Coagulation factor X,CHEMBL1133331
83038,CHEMBL174330,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(C(=O)O)CC2)cc1,Ki,Ki,=,0.012,0.012,nM,10.920818753952375,10.92,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
83043,CHEMBL369130,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCNCC2)cc1,Ki,Ki,=,1.0,1.0,nM,9.0,9.00,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
84368,CHEMBL164419,N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2ccccc2-n2cnnn2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,Ki,Ki,=,23.0,23.0,nM,7.638272163982407,7.64,B,CHEMBL662828,Concentration required for classical fast inhibition of cleavage of the chromogenic substrate by human enzyme Coagulation factor X in vitro,CHEMBL244,Coagulation factor X,CHEMBL1133331
85958,CHEMBL173878,N=C(N)NCc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Ki,Ki,=,0.3,0.3,nM,9.522878745280337,9.52,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
86309,CHEMBL162277,COC(=O)N[C@H](CC1CCN(C(=N)N)CC1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,Ki,Ki,=,23.0,23.0,nM,7.638272163982407,7.64,B,CHEMBL662832,In vitro inhibitory activity against human Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133331
86992,CHEMBL174335,N=C(N)c1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1,Ki,Ki,=,0.7,0.7,nM,9.154901959985743,9.15,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
86998,CHEMBL171854,CC(=N)NCc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Ki,Ki,=,0.1,0.1,nM,10.0,10.00,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
94016,CHEMBL444809,CN1CCN(c2ccccc2-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)CC1,Ki,Ki,=,0.9,0.9,nM,9.045757490560675,9.05,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
95917,CHEMBL366962,CN(C)c1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Ki,Ki,=,0.1,0.1,nM,10.0,10.00,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
98083,CHEMBL367451,CN1CCCN(c2ccccc2-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)CC1,Ki,Ki,=,0.8,0.8,nM,9.096910013008056,9.10,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
99992,CHEMBL174815,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(O)CC2)cc1,Ki,Ki,=,0.2,0.2,nM,9.698970004336019,9.70,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
101672,CHEMBL93796,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccccc4c3)C2=O)c1,Ki,Ki,=,80.0,80.0,nM,7.096910013008056,7.10,B,CHEMBL660846,Inhibitory activity against Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132353
102032,CHEMBL366862,Nc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Ki,Ki,=,0.2,0.2,nM,9.698970004336019,9.70,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
102039,CHEMBL176136,CN(C)C(=N)c1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Ki,Ki,=,0.1,0.1,nM,10.0,10.00,B,CHEMBL661985,Inhibition of Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1147577
104620,CHEMBL1160895,CC(=N)N1CCC(Oc2ccc(C(Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)CC1,Ki,Ki,=,13.0,13.0,nM,7.886056647693163,7.89,B,CHEMBL660846,Inhibitory activity against Coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1132353
107744,CHEMBL102502,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)c4ccccc4)CC3)C2=O)c1.O=C(O)C(F)(F)F,Ki,Ki,=,24.0,24.0,nM,7.619788758288394,7.62,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
108849,CHEMBL102345,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4cccs4)CC3)C2=O)c1.O=C(O)C(F)(F)F,Ki,Ki,=,80.0,80.0,nM,7.096910013008056,7.10,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
108852,CHEMBL104995,Cl.N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)c4cccs4)CC3)C2=O)c1,Ki,Ki,=,12.0,12.0,nM,7.920818753952375,7.92,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
110146,CHEMBL556200,Cl.Cl.N=C(N)c1cccc(N2CCCCN(C3CCN(CCc4ccccc4)CC3)C2=O)c1,Ki,Ki,=,220.0,220.0,nM,6.657577319177793,6.66,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
115462,CHEMBL432783,Cl.Cl.N=C(N)c1ccc(N2CCCCN(c3cccc(C(=N)N)c3)C2=O)cc1,Ki,Ki,=,800.0,800.0,nM,6.096910013008056,6.10,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
115463,CHEMBL553840,Cl.Cl.N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4ccccc4)CC3)C2=O)c1,Ki,Ki,=,102.0,102.0,nM,6.991399828238082,6.99,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
115466,CHEMBL1160810,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4ccccn4)CC3)C2=O)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,Ki,=,12.0,12.0,nM,7.920818753952375,7.92,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
125555,CHEMBL1160812,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)c4ccc(N)cc4)CC3)C2=O)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,Ki,=,71.0,71.0,nM,7.1487416512809245,7.15,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
125558,CHEMBL1160794,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4cccnc4)CC3)C2=O)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,Ki,=,670.0,670.0,nM,6.173925197299173,6.17,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
127031,CHEMBL1160793,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4ccncc4)CC3)C2=O)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,Ki,=,200.0,200.0,nM,6.698970004336019,6.70,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
128446,CHEMBL275368,O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2cc[nH]cc-2n1,Ki,Ki,=,18.0,18.0,nM,7.7447274948966935,7.75,B,CHEMBL662822,Binding affinity on Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133625
129388,CHEMBL102578,N=C(N)c1cccc(N2CCCCN(C3CCN(C(=O)Cc4ccccc4)CC3)C2=O)c1.O=C(O)C(F)(F)F,Ki,Ki,=,900.0,900.0,nM,6.045757490560675,6.05,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
130778,CHEMBL101586,N=C(N)c1cccc(N2CCCCN(C3CCN(C(=O)c4ccccc4)CC3)C2=O)c1.O=C(O)C(F)(F)F,Ki,Ki,=,7800.0,7800.0,nM,5.107905397309519,5.11,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
132031,CHEMBL1160791,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)c4ccccc4N)CC3)C2=O)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,Ki,=,34.0,34.0,nM,7.468521082957745,7.47,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
134470,CHEMBL1160792,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)Cc4ccccn4)CC3)C2=O)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,Ki,=,10.0,10.0,nM,8.0,8.00,B,CHEMBL660848,Inhibition of coagulation factor Xa,CHEMBL244,Coagulation factor X,CHEMBL1133385
134769,CHEMBL316053,Nc1nccc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc5ncccc5s4)C3=O)cc12,Ki,Ki,=,22.0,22.0,nM,7.657577319177793,7.66,B,CHEMBL662822,Binding affinity on Coagulation factor X,CHEMBL244,Coagulation factor X,CHEMBL1133625
