action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,requested_activity_type,standard_value_num,pKi,selected_endpoint,activity_type_cleaned
,,1438772,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1ccc2scc([C@@H](Cc3ccccc3)C(=O)Nc3ccc4ncsc4c3)c2c1.O=C(O)C(F)(F)F,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '12.20', 'le': '0.24', 'lle': '-0.19', 'sei': '6.06'}",,CHEMBL181116,,CHEMBL1181574,5.57,0,http://www.openphacts.org/units/Nanomolar,370738,=,1,1,=,,Ki,nM,,2700.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,2.7,Ki,2700.0,5.568636235841012,pKi,Ki
,,1438775,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1ccc2scc([C@H](Cc3ccccc3)C(=O)Nc3ccc4ncsc4c3)c2c1.O=C(O)C(F)(F)F,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '11.49', 'le': '0.22', 'lle': '-0.52', 'sei': '5.71'}",,CHEMBL436278,,CHEMBL1185846,5.24,0,http://www.openphacts.org/units/Nanomolar,370743,=,1,1,=,,Ki,nM,,5700.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,5.7,Ki,5700.0,5.2441251443275085,pKi,Ki
,,1438782,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,CCNC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12.O=C(O)C(F)(F)F,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '14.45', 'le': '0.28', 'lle': '2.57', 'sei': '6.37'}",,CHEMBL361374,,CHEMBL1184640,6.89,0,http://www.openphacts.org/units/Nanomolar,370756,=,1,1,=,,Ki,nM,,130.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.13,Ki,130.0,6.886056647693163,pKi,Ki
,,1438785,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1ccc2scc(C(Cc3ccccc3)C(=O)NC3CCCC[C@H]3C(=O)NCC(N)=O)c2c1.O=C(O)C(F)(F)F,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '14.21', 'le': '0.27', 'lle': '4.40', 'sei': '4.75'}",,CHEMBL369777,,CHEMBL1184788,7.19,0,http://www.openphacts.org/units/Nanomolar,370757,=,1,1,=,,Ki,nM,,65.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.065,Ki,65.0,7.187086643357144,pKi,Ki
,,1438790,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1ccc2scc(C(Cc3ccccc3)C(=O)NC3CCCC[C@H]3C(=O)O)c2c1.O=C(O)C(F)(F)F,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '14.90', 'le': '0.29', 'lle': '2.43', 'sei': '5.76'}",,CHEMBL183172,,CHEMBL1181590,6.70,0,http://www.openphacts.org/units/Nanomolar,370673,=,1,1,=,,Ki,nM,,200.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.2,Ki,200.0,6.698970004336019,pKi,Ki
,,1439194,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1c[nH]c2ccc(C(=N)N)cc12,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '17.29', 'le': '0.32', 'lle': '4.09', 'sei': '6.38'}",,CHEMBL183398,,CHEMBL183398,7.72,0,http://www.openphacts.org/units/Nanomolar,370678,=,1,1,=,,Ki,nM,,19.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.019,Ki,19.0,7.721246399047171,pKi,Ki
,,1439296,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,CCOC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1coc2ccc(C(=N)N)cc12,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '14.23', 'le': '0.26', 'lle': '2.29', 'sei': '5.55'}",,CHEMBL180869,,CHEMBL180869,6.57,0,http://www.openphacts.org/units/Nanomolar,370686,=,1,1,=,,Ki,nM,,270.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.27,Ki,270.0,6.568636235841012,pKi,Ki
,,1439303,[],CHEMBL828792,Inhibitory constant against human purified Coagulation factor Xa (fXa),B,,,BAO_0000192,BAO_0000357,single protein format,CCOC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1cccc2ccc(C(=N)N)cc12,,,CHEMBL1145227,Bioorg Med Chem Lett,2005,"{'bei': '13.31', 'le': '0.24', 'lle': '1.59', 'sei': '5.96'}",,CHEMBL362478,,CHEMBL362478,6.28,0,http://www.openphacts.org/units/Nanomolar,370698,=,1,1,=,,Ki,nM,,530.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.53,Ki,530.0,6.275724130399211,pKi,Ki
,,1442376,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)N1CC[C@@H](NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '15.60', 'le': '0.31', 'lle': '2.05', 'sei': '11.56'}",,CHEMBL366134,,CHEMBL366134,7.32,0,http://www.openphacts.org/units/Nanomolar,372765,=,1,1,=,,Ki,nM,,48.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,48.0,Ki,48.0,7.318758762624412,pKi,Ki
,,1442485,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)N1CC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '14.61', 'le': '0.29', 'lle': '1.77', 'sei': '10.50'}",,CHEMBL360151,,CHEMBL360151,6.65,0,http://www.openphacts.org/units/Nanomolar,372791,=,1,1,=,,Ki,nM,,225.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,225.0,Ki,225.0,6.647817481888637,pKi,Ki
,,1442486,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)CN1CC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '13.78', 'le': '0.28', 'lle': '1.33', 'sei': '10.21'}",,CHEMBL360437,,CHEMBL360437,6.46,0,http://www.openphacts.org/units/Nanomolar,372817,=,1,1,=,,Ki,nM,,345.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,345.0,Ki,345.0,6.462180904926726,pKi,Ki
,,1442487,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)N1CC(CNC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '12.96', 'le': '0.26', 'lle': '0.95', 'sei': '9.60'}",,CHEMBL361386,,CHEMBL361386,6.08,0,http://www.openphacts.org/units/Nanomolar,372843,=,1,1,=,,Ki,nM,,839.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,839.0,Ki,839.0,6.076238039171299,pKi,Ki
,,1442488,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NC1CCN(c2ccncc2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '15.16', 'le': '0.30', 'lle': '2.00', 'sei': '10.31'}",,CHEMBL182763,,CHEMBL182763,7.85,0,http://www.openphacts.org/units/Nanomolar,372862,=,1,1,=,,Ki,nM,,14.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,14.0,Ki,14.0,7.853871964321762,pKi,Ki
,,1442496,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NC1CCN(c2ccncn2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '13.53', 'le': '0.27', 'lle': '1.77', 'sei': '7.88'}",,CHEMBL180745,,CHEMBL180745,7.02,0,http://www.openphacts.org/units/Nanomolar,372885,=,1,1,=,,Ki,nM,,95.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,95.0,Ki,95.0,7.022276394711152,pKi,Ki
,,1442497,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCC1CCN(c2ccncc2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '13.52', 'le': '0.27', 'lle': '1.09', 'sei': '9.44'}",,CHEMBL185357,,CHEMBL185357,7.19,0,http://www.openphacts.org/units/Nanomolar,372906,=,1,1,=,,Ki,nM,,64.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,64.0,Ki,64.0,7.1938200260161125,pKi,Ki
,,1442498,[],CHEMBL827058,Inhibitory activity against serine protease factor Xa,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCC(Nc2ccncc2)CC1,,,CHEMBL1137151,Bioorg Med Chem Lett,2004,"{'bei': '14.95', 'le': '0.29', 'lle': '1.57', 'sei': '10.17'}",,CHEMBL440755,,CHEMBL440755,7.75,0,http://www.openphacts.org/units/Nanomolar,372561,=,1,1,=,,Ki,nM,,18.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,18.0,Ki,18.0,7.7447274948966935,pKi,Ki
