molecule_chembl_id,smiles,canonical_smiles_rdkit,endpoint,target_pKi,target_value,n_activity_records,p_endpoint_range,high_replicate_spread,n_molecule_chembl_ids_collapsed,collapsed_molecule_chembl_ids,canonical_smiles,p_endpoint_mean,p_endpoint_std,p_endpoint_min,p_endpoint_max,n_unique_assays,n_unique_documents,n_unique_original_smiles,n_unique_rdkit_smiles,median_standard_value_nM,min_standard_value_nM,max_standard_value_nM,heavy_atom_count,mol_wt_rdkit,assay_type_set,assay_chembl_ids,document_chembl_ids,activity_ids,structure_level_target_mean,structure_level_target_std,structure_level_target_min,structure_level_target_max,structure_level_target_range,high_duplicate_smiles_spread,collapsed_activity_record_count,structure_dedup_note
CHEMBL462084,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(NS(C)(=O)=O)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(NS(C)(=O)=O)CC4)cc2)CC3)cc1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL462084,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(NS(C)(=O)=O)CC4)cc2)CC3)cc1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,36,520.5330000000004,B,CHEMBL1010168,CHEMBL1154516,2619880,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL1270853,CS(=O)(=O)c1cc(F)ccc1N1CCN(C(=O)[C@H](NC(=O)c2ccc3ccnc(N)c3c2)c2ccccc2)CC1,CS(=O)(=O)c1cc(F)ccc1N1CCN(C(=O)[C@H](NC(=O)c2ccc3ccnc(N)c3c2)c2ccccc2)CC1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL1270853,CS(=O)(=O)c1cc(F)ccc1N1CCN(C(=O)[C@H](NC(=O)c2ccc3ccnc(N)c3c2)c2ccccc2)CC1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,40,561.6390000000001,B,CHEMBL1273257,CHEMBL1268866,3515103,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL396122,CS(=O)(=O)c1ccccc1C1=CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)CC1,CS(=O)(=O)c1ccccc1C1=CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)CC1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL396122,CS(=O)(=O)c1ccccc1C1=CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)CC1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,36,518.5610000000001,B,CHEMBL885805,CHEMBL1139065,2017336,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL441709,C[C@@H](C(=O)N(CCC#N)CC1CC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,C[C@@H](C(=O)N(CCC#N)CC1CC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL441709,C[C@@H](C(=O)N(CCC#N)CC1CC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,34,503.0240000000002,B,CHEMBL907291,CHEMBL1139748,1810966,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL211764,C[C@@H](C(=O)N1CC2CCC1CC2)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,C[C@@H](C(=O)N1CC2CCC1CC2)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL211764,C[C@@H](C(=O)N1CC2CCC1CC2)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,33,490.0250000000002,B,CHEMBL862916,CHEMBL1138925,1734748,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL378479,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](N(CC(N)=O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](N(CC(N)=O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL378479,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](N(CC(N)=O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,35,523.0110000000002,B,CHEMBL862916,CHEMBL1138925,1734667,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL188693,Cc1c(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,Cc1c(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL188693,Cc1c(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,34,497.06400000000014,B,CHEMBL828910,CHEMBL1144400,1490641,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL363753,Cc1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,Cc1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL363753,Cc1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,34,497.06400000000025,B,CHEMBL828910,CHEMBL1144400,1490633,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL434356,Cc1cccc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cc3)c12,Cc1cccc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cc3)c12,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL434356,Cc1cccc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cc3)c12,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,33,467.0130000000002,B,CHEMBL828910,CHEMBL1144400,1490648,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL422706,Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL422706,Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,31,474.9950000000002,B,CHEMBL657275,CHEMBL1144944,911775,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL55139,N=C(N)c1ccc(CC(=O)C(=O)O)c(OCCNC(=O)c2ccc(C(=O)N3CCCC3)cc2)c1,N=C(N)c1ccc(CC(=O)C(=O)O)c(OCCNC(=O)c2ccc(C(=O)N3CCCC3)cc2)c1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL55139,N=C(N)c1ccc(CC(=O)C(=O)O)c(OCCNC(=O)c2ccc(C(=O)N3CCCC3)cc2)c1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,34,466.4940000000003,B,CHEMBL662835,CHEMBL1145031,765948,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL431281,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3cc4nc(Cl)ccc4s3)C2=O)c1,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3cc4nc(Cl)ccc4s3)C2=O)c1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL431281,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3cc4nc(Cl)ccc4s3)C2=O)c1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,31,478.9870000000002,B,CHEMBL802351,CHEMBL1131988,666810,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL330011,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4cnccc4s3)C2=O)c1,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4cnccc4s3)C2=O)c1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL330011,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4cnccc4s3)C2=O)c1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,30,445.5260000000001,B,CHEMBL802351,CHEMBL1131988,659378,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL119966,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccon4)s3)C2=O)c1,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccon4)s3)C2=O)c1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL119966,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccon4)s3)C2=O)c1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,31,461.52500000000015,B,CHEMBL875883,CHEMBL1132374,1072980,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL50924,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL50924,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,31,478.3460000000002,B,CHEMBL662836,CHEMBL1134132,1094409,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL202559,N=C(N)c1ccc2[nH]c(Cc3nc4c(Cl)cc(Cl)cc4[nH]3)nc2c1,N=C(N)c1ccc2[nH]c(Cc3nc4c(Cl)cc(Cl)cc4[nH]3)nc2c1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL202559,N=C(N)c1ccc2[nH]c(Cc3nc4c(Cl)cc(Cl)cc4[nH]3)nc2c1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,24,359.22,B,CHEMBL862208,CHEMBL1138120,1682305,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL361846,NCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,NCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL361846,NCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,36,500.41600000000017,B,CHEMBL826326,CHEMBL1145195,1405532,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL122902,Nc1cc(-n2nnnc2C(=O)Nc2ccc(C(=O)N3CCCC3)cc2F)ccc1Cl,Nc1cc(-n2nnnc2C(=O)Nc2ccc(C(=O)N3CCCC3)cc2F)ccc1Cl,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL122902,Nc1cc(-n2nnnc2C(=O)Nc2ccc(C(=O)N3CCCC3)cc2F)ccc1Cl,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,30,429.8430000000003,B,CHEMBL682006,CHEMBL1136511,846016,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL7928,Nc1cc(C2=NOC(CNS(=O)(=O)c3cccnc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,Nc1cc(C2=NOC(CNS(=O)(=O)c3cccnc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL7928,Nc1cc(C2=NOC(CNS(=O)(=O)c3cccnc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,43,642.119,B,CHEMBL682004,CHEMBL1145764,365589,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL366731,Nc1ncnc2cc(CN3CCN(S(=O)(=O)c4nc5cc(Cl)ccc5[nH]4)CC3=O)ccc12,Nc1ncnc2cc(CN3CCN(S(=O)(=O)c4nc5cc(Cl)ccc5[nH]4)CC3=O)ccc12,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL366731,Nc1ncnc2cc(CN3CCN(S(=O)(=O)c4nc5cc(Cl)ccc5[nH]4)CC3=O)ccc12,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,32,471.9300000000001,B,CHEMBL660847,CHEMBL1135247,320221,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL260912,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccc(-n2ccccc2=O)cc1,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccc(-n2ccccc2=O)cc1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL260912,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccc(-n2ccccc2=O)cc1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,31,410.4330000000001,B,CHEMBL930381,CHEMBL1145623,2166733,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL350666,O=C1CN(S(=O)(=O)c2cc3ccc(Br)cc3s2)CCN1Cc1cc2c[nH]ccc-2n1,O=C1CN(S(=O)(=O)c2cc3ccc(Br)cc3s2)CCN1Cc1cc2c[nH]ccc-2n1,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL350666,O=C1CN(S(=O)(=O)c2cc3ccc(Br)cc3s2)CCN1Cc1cc2c[nH]ccc-2n1,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,30,505.4190000000002,B,CHEMBL657275,CHEMBL1144944,940808,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL1684192,O=C1[C@@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc([C@H]2CCCN2)cc1F,O=C1[C@@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc([C@H]2CCCN2)cc1F,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL1684192,O=C1[C@@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc([C@H]2CCCN2)cc1F,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,30,469.9910000000003,B,CHEMBL1686577,CHEMBL1681766,5246354,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL1689021,O=C1[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1cc2c(cc1F)CNCC2,O=C1[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1cc2c(cc1F)CNCC2,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL1689021,O=C1[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1cc2c(cc1F)CNCC2,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,32,473.95700000000033,B,CHEMBL1694519,CHEMBL1687934,5313296,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL194316,[O-][n+]1ccccc1C(F)(F)CNc1nccc2oc(Cc3cccc(Cl)c3)nc12,[O-][n+]1ccccc1C(F)(F)CNc1nccc2oc(Cc3cccc(Cl)c3)nc12,pKi,8.522878745280337,8.522878745280337,1,0.0,False,1,CHEMBL194316,[O-][n+]1ccccc1C(F)(F)CNc1nccc2oc(Cc3cccc(Cl)c3)nc12,8.522878745280337,0.0,8.522878745280337,8.522878745280337,1,1,1,1,3.0,3.0,3.0,29,416.81500000000017,B,CHEMBL884758,CHEMBL1142745,1613656,8.522878745280337,0.0,8.522878745280337,8.522878745280337,0.0,False,1,single_structure
CHEMBL136215,N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)c2c1,N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)c2c1,pKi,8.508638306165727,8.508638306165727,2,0.0,False,1,CHEMBL136215,N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)c2c1,8.508638306165727,0.0,8.508638306165727,8.508638306165727,1,1,1,1,3.1,3.1,3.1,33,465.5100000000001,B,CHEMBL657716,CHEMBL1133520,603139;603142,8.508638306165727,0.0,8.508638306165727,8.508638306165727,0.0,False,2,single_structure
CHEMBL404346,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)CCc3ccc(Cl)s3)C2=O)c(F)c1,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)CCc3ccc(Cl)s3)C2=O)c(F)c1,pKi,8.508638306165727,8.508638306165727,1,0.0,False,1,CHEMBL404346,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)CCc3ccc(Cl)s3)C2=O)c(F)c1,8.508638306165727,0.0,8.508638306165727,8.508638306165727,1,1,1,1,3.1,3.1,3.1,34,526.0590000000003,B,CHEMBL932218,CHEMBL1143208,2091046,8.508638306165727,0.0,8.508638306165727,8.508638306165727,0.0,False,1,single_structure
CHEMBL279267,COC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)O[C@H]1c1cccc(C(=N)N)c1,COC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)O[C@H]1c1cccc(C(=N)N)c1,pKi,8.508638306165727,8.508638306165727,1,0.0,False,1,CHEMBL279267,COC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)O[C@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.508638306165727,0.0,8.508638306165727,8.508638306165727,1,1,1,1,3.1,3.1,3.1,35,494.57300000000026,B,CHEMBL658336,CHEMBL1131683,150804,8.508638306165727,0.0,8.508638306165727,8.508638306165727,0.0,False,1,single_structure
CHEMBL3349045,COCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,COCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,pKi,8.508638306165727,8.508638306165727,1,0.0,False,1,CHEMBL3349045,COCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,8.508638306165727,0.0,8.508638306165727,8.508638306165727,1,1,1,1,3.1,3.1,3.1,48,659.6329999999999,B,CHEMBL657715,CHEMBL1128727,476472,8.508638306165727,0.0,8.508638306165727,8.508638306165727,0.0,False,1,single_structure
CHEMBL136100,N=C(N)c1ccc2cnn(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)c2c1,N=C(N)c1ccc2cnn(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)c2c1,pKi,8.508638306165727,8.508638306165727,1,0.0,False,1,CHEMBL136100,N=C(N)c1ccc2cnn(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)c2c1,8.508638306165727,0.0,8.508638306165727,8.508638306165727,1,1,1,1,3.1,3.1,3.1,32,449.4960000000001,B,CHEMBL657716,CHEMBL1133520,612892,8.508638306165727,0.0,8.508638306165727,8.508638306165727,0.0,False,1,single_structure
CHEMBL1766819,COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4cc(C(=N)N)ccc4O)C3=O)cc2c1,COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4cc(C(=N)N)ccc4O)C3=O)cc2c1,pKi,8.500038134403809,8.500038134403809,1,0.0,False,1,CHEMBL1766819,COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4cc(C(=N)N)ccc4O)C3=O)cc2c1,8.500038134403809,0.0,8.500038134403809,8.500038134403809,1,1,1,1,3.162,3.162,3.162,33,468.5350000000002,B,CHEMBL1768188,CHEMBL1764989,6171592,8.500038134403809,0.0,8.500038134403809,8.500038134403809,0.0,False,1,single_structure
CHEMBL234812,CC(C)(CNC(=O)c1ccc(-n2ccccc2=O)cc1)NC(=O)c1ccc(Cl)s1,CC(C)(CNC(=O)c1ccc(-n2ccccc2=O)cc1)NC(=O)c1ccc(Cl)s1,pKi,8.494850021680094,8.494850021680094,1,0.0,False,1,CHEMBL234812,CC(C)(CNC(=O)c1ccc(-n2ccccc2=O)cc1)NC(=O)c1ccc(Cl)s1,8.494850021680094,0.0,8.494850021680094,8.494850021680094,1,1,1,1,3.2,3.2,3.2,29,429.9290000000001,B,CHEMBL898074,CHEMBL1149575,1971630,8.494850021680094,0.0,8.494850021680094,8.494850021680094,0.0,False,1,single_structure
CHEMBL387481,CN(C)Cc1ccccc1-c1ccc(-c2cnc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3c2O)cc1,CN(C)Cc1ccccc1-c1ccc(-c2cnc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3c2O)cc1,pKi,8.494850021680094,8.494850021680094,1,0.0,False,1,CHEMBL387481,CN(C)Cc1ccccc1-c1ccc(-c2cnc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3c2O)cc1,8.494850021680094,0.0,8.494850021680094,8.494850021680094,1,1,1,1,3.2,3.2,3.2,40,544.5370000000003,B,CHEMBL855824,CHEMBL1146891,1770602,8.494850021680094,0.0,8.494850021680094,8.494850021680094,0.0,False,1,single_structure
CHEMBL20561,Cc1cc(C(=O)Nc2ccc(-n3ccnc3CN(C)C)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,Cc1cc(C(=O)Nc2ccc(-n3ccnc3CN(C)C)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,pKi,8.494850021680094,8.494850021680094,1,0.0,False,1,CHEMBL20561,Cc1cc(C(=O)Nc2ccc(-n3ccnc3CN(C)C)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,8.494850021680094,0.0,8.494850021680094,8.494850021680094,1,1,1,1,3.2,3.2,3.2,39,546.6280000000002,B,CHEMBL662445,CHEMBL1149220,1091697,8.494850021680094,0.0,8.494850021680094,8.494850021680094,0.0,False,1,single_structure
CHEMBL367476,CCC(C)c1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CCC(C)c1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,pKi,8.481486060122112,8.481486060122112,1,0.0,False,1,CHEMBL367476,CCC(C)c1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,8.481486060122112,0.0,8.481486060122112,8.481486060122112,1,1,1,1,3.3,3.3,3.3,37,496.6590000000002,B,CHEMBL661804,CHEMBL1133358,32302,8.481486060122112,0.0,8.481486060122112,8.481486060122112,0.0,False,1,single_structure
CHEMBL507737,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(N)=O)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(N)=O)CC4)cc2)CC3)cc1,pKi,8.481486060122112,8.481486060122112,1,0.0,False,1,CHEMBL507737,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(N)=O)CC4)cc2)CC3)cc1,8.481486060122112,0.0,8.481486060122112,8.481486060122112,1,1,1,1,3.3,3.3,3.3,34,470.4510000000003,B,CHEMBL946423,CHEMBL1157522,2447248,8.481486060122112,0.0,8.481486060122112,8.481486060122112,0.0,False,1,single_structure
CHEMBL402167,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3CN3CC[C@H](O)C3)cc2)cc1,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3CN3CC[C@H](O)C3)cc2)cc1,pKi,8.481486060122112,8.481486060122112,1,0.0,False,1,CHEMBL402167,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3CN3CC[C@H](O)C3)cc2)cc1,8.481486060122112,0.0,8.481486060122112,8.481486060122112,1,1,1,1,3.3,3.3,3.3,39,535.5660000000004,B,CHEMBL927722,CHEMBL1140796,2073441,8.481486060122112,0.0,8.481486060122112,8.481486060122112,0.0,False,1,single_structure
